SYSTEEM,JAAR_MAAND,PROVINCIENAAM,PLEEGGEMEENTE,PAALGEGEVENS,OMSCHRIJVING_FEITGROEP,INSTROOM,FLEX
WAHV ,2024 01,Drenthe,Assen,3607 Assen vaart zuidzijde thv kazerne,Snelheid,367
WAHV ,2024 03,Overijssel,Enschede,4027 Enschede volksparksingel kruising westerval,Verkeerslicht,154
WAHV ,2024 03,Overijssel,Enschede,4105 Enschede gronausestraat kruising oostweg,Snelheid,212
WAHV ,2024 03,Overijssel,Enschede,4105 Enschede gronausestraat kruising oostweg,Verkeerslicht,232
WAHV ,2024 03,Overijssel,Kampen,3613 Kampen n50 thv hmp 243.1,Snelheid,1729
WAHV ,2024 03,Overijssel,Kampen,3614 Kampen n50 thv hmp 242.7,Snelheid,973
WAHV ,2024 03,Overijssel,Wierden,3552 Wierden n35 nijverdalsestraat kruising nottermorsweg,Snelheid,194
WAHV ,2024 03,Overijssel,Wierden,3552 Wierden n35 nijverdalsestraat kruising nottermorsweg,Verkeerslicht,8
WAHV ,2024 03,Overijssel,Wierden,3553 Wierden n35 nijverdalsestraat kruising vossenbosweg,Snelheid,245
WAHV ,2024 03,Overijssel,Wierden,3553 Wierden n35 nijverdalsestraat kruising vossenbosweg,Verkeerslicht,26
WAHV ,2024 03,Overijssel,Zwolle,3077 Zwolle n337 ijsselallee kruising nieuwe veerallee,Snelheid,234
WAHV ,2024 03,Overijssel,Zwolle,3077 Zwolle n337 ijsselallee kruising nieuwe veerallee,Verkeerslicht,63
WAHV ,2024 03,Overijssel,Zwolle,3080 Zwolle n35 heinoseweg kruising zalneweg,Snelheid,380
WAHV ,2024 03,Overijssel,Zwolle,3080 Zwolle n35 heinoseweg kruising zalneweg,Verkeerslicht,21
WAHV ,2024 03,Overijssel,Zwolle,3091 Zwolle zwartewaterallee richting kruising middelweg,Snelheid,551
WAHV ,2024 03,Overijssel,Zwolle,3093 Zwolle zwartewaterallee richting kruising rijnlaan,Snelheid,1100
WAHV ,2024 03,Overijssel,Zwolle,3094 Zwolle n337 ijsselallee kruising reysigerweg,Snelheid,320
WAHV ,2024 03,Overijssel,Zwolle,3094 Zwolle n337 ijsselallee kruising reysigerweg,Verkeerslicht,23
WAHV ,2024 03,Overijssel,Zwolle,3095 Zwolle n337 ijsselallee kruising hanzelaan,Snelheid,201
WAHV ,2024 03,Overijssel,Zwolle,3095 Zwolle n337 ijsselallee kruising hanzelaan,Verkeerslicht,31
WAHV ,2024 03,Overijssel,Zwolle,3616 Zwolle zwartewaterallee thv lichtmast 243,Snelheid,458
WAHV ,2024 03,Overijssel,Zwolle,3736 Zwolle oldeneelallee thv lichtmast 242a,Snelheid,72
WAHV ,2024 03,Utrecht,Amersfoort,3066 Amersfoort n199 amsterdamseweg kruising twentseweg,Snelheid,168
WAHV ,2024 03,Utrecht,Amersfoort,3066 Amersfoort n199 amsterdamseweg kruising twentseweg,Verkeerslicht,12
WAHV ,2024 03,Utrecht,Amersfoort,3067 Amersfoort amsterdamseweg kruising radiumweg,Snelheid,155
WAHV ,2024 03,Utrecht,Amersfoort,3067 Amersfoort amsterdamseweg kruising radiumweg,Verkeerslicht,14
WAHV ,2024 03,Utrecht,Amersfoort,3110 Amersfoort ringweg kruiskamp kruising liendertseweg thv lichtmast 822034,Snelheid,134
WAHV ,2024 03,Utrecht,Amersfoort,3110 Amersfoort ringweg kruiskamp kruising liendertseweg thv lichtmast 822034,Verkeerslicht,43
WAHV ,2024 03,Utrecht,Amersfoort,3113 Amersfoort ringweg kruiskamp kruising liendertseweg thv lichtmast 822033,Snelheid,142
WAHV ,2024 03,Utrecht,Amersfoort,3113 Amersfoort ringweg kruiskamp kruising liendertseweg thv lichtmast 822033,Verkeerslicht,37
WAHV ,2024 03,Utrecht,Amersfoort,3115 Amersfoort ringweg koppel kruising meridiaan,Snelheid,135
WAHV ,2024 03,Utrecht,Amersfoort,3115 Amersfoort ringweg koppel kruising meridiaan,Verkeerslicht,19
WAHV ,2024 03,Utrecht,Amersfoort,3116 Amersfoort ringweg koppel kruising kattenbroekerweg,Snelheid,196
WAHV ,2024 03,Utrecht,Amersfoort,3116 Amersfoort ringweg koppel kruising kattenbroekerweg,Verkeerslicht,32
WAHV ,2024 03,Utrecht,Amersfoort,3118 Amersfoort stadsring kr sint andriesstraat thv lichtmast 900701,Snelheid,497
WAHV ,2024 03,Utrecht,Amersfoort,3118 Amersfoort stadsring kr sint andriesstraat thv lichtmast 900701,Verkeerslicht,28
WAHV ,2024 03,Utrecht,Amersfoort,3422 Amersfoort rondweg-oost kruising zijderupsvlinder,Snelheid,105
WAHV ,2024 03,Utrecht,Amersfoort,3422 Amersfoort rondweg-oost kruising zijderupsvlinder,Verkeerslicht,13
WAHV ,2024 03,Utrecht,Amersfoort,3423 Amersfoort  hogeweg kruising ringweg kruiskamp,Snelheid,58
WAHV ,2024 03,Utrecht,Amersfoort,3423 Amersfoort  hogeweg kruising ringweg kruiskamp,Verkeerslicht,13
WAHV ,2024 03,Utrecht,Amersfoort,3423 Amersfoort hogeweg kruising ringweg kruiskamp,Snelheid,20
WAHV ,2024 03,Utrecht,Amersfoort,3423 Amersfoort hogeweg kruising ringweg kruiskamp,Verkeerslicht,9
WAHV ,2024 03,Utrecht,Amersfoort,3424 Amersfoort hogeweg kruising ringweg randenbroek,Snelheid,132
WAHV ,2024 03,Utrecht,Amersfoort,3424 Amersfoort hogeweg kruising ringweg randenbroek,Verkeerslicht,15
WAHV ,2024 03,Utrecht,Amersfoort,3425 Amersfoort  amsterdamseweg kruising industrieweg,Snelheid,123
WAHV ,2024 03,Utrecht,Amersfoort,3425 Amersfoort  amsterdamseweg kruising industrieweg,Verkeerslicht,16
WAHV ,2024 03,Utrecht,Amersfoort,3425 Amersfoort amsterdamseweg kruising industrieweg,Snelheid,41
WAHV ,2024 03,Utrecht,Amersfoort,3425 Amersfoort amsterdamseweg kruising industrieweg,Verkeerslicht,10
WAHV ,2024 03,Utrecht,Amersfoort,3426 Amersfoort rondweg-noord kruising zevenhuizerstraat richting nieuwland,Snelheid,24
WAHV ,2024 03,Utrecht,Amersfoort,3426 Amersfoort rondweg-noord kruising zevenhuizerstraat richting nieuwland,Verkeerslicht,7
WAHV ,2024 03,Utrecht,Amersfoort,3427 Amersfoort  rondweg-noord kruising zevenhuizerstraat richting centrum,Snelheid,37
WAHV ,2024 03,Utrecht,Amersfoort,3427 Amersfoort  rondweg-noord kruising zevenhuizerstraat richting centrum,Verkeerslicht,8
WAHV ,2024 03,Utrecht,Amersfoort,3427 Amersfoort rondweg-noord kruising zevenhuizerstraat richting centrum,Snelheid,13
WAHV ,2024 03,Utrecht,Amersfoort,3427 Amersfoort rondweg-noord kruising zevenhuizerstraat richting centrum,Verkeerslicht,3
WAHV ,2024 03,Utrecht,Amersfoort,3428 Amersfoort  amsterdamseweg kruising merwedestraat,Snelheid,72
WAHV ,2024 03,Utrecht,Amersfoort,3428 Amersfoort  amsterdamseweg kruising merwedestraat,Verkeerslicht,20
WAHV ,2024 03,Utrecht,Amersfoort,3428 Amersfoort amsterdamseweg kruising merwedestraat,Snelheid,17
WAHV ,2024 03,Utrecht,Amersfoort,3428 Amersfoort amsterdamseweg kruising merwedestraat,Verkeerslicht,3
WAHV ,2024 03,Utrecht,Amersfoort,3429 Amersfoort  rondweg-oost kruising zielhorsterweg,Snelheid,24
WAHV ,2024 03,Utrecht,Amersfoort,3429 Amersfoort  rondweg-oost kruising zielhorsterweg,Verkeerslicht,16
WAHV ,2024 03,Utrecht,Amersfoort,3429 Amersfoort rondweg-oost kruising zielhorsterweg,Snelheid,16
WAHV ,2024 03,Utrecht,Amersfoort,3429 Amersfoort rondweg-oost kruising zielhorsterweg,Verkeerslicht,8
WAHV ,2024 03,Utrecht,Amersfoort,4011 Amersfoort n199 bunschoterstraat kruising zevenhuizerstraat,Snelheid,36
WAHV ,2024 03,Utrecht,Amersfoort,4011 Amersfoort n199 bunschoterstraat kruising zevenhuizerstraat,Verkeerslicht,13
WAHV ,2024 03,Utrecht,Amersfoort,4012 Amersfoort n199 bunschoterstraat kruising coelhorsterweg,Snelheid,74
WAHV ,2024 03,Utrecht,Amersfoort,4012 Amersfoort n199 bunschoterstraat kruising coelhorsterweg,Verkeerslicht,23
WAHV ,2024 03,Utrecht,Baarn,3009 Baarn drakenburgerweg thv perceel 41,Snelheid,389
WAHV ,2024 03,Utrecht,De Bilt,3636 De Bilt n234 nieuwe weteringseweg thv hmp 2.2,Snelheid,361
WAHV ,2024 03,Utrecht,De Ronde Venen,3563 De Ronde Venen n201 provincialeweg kruising veenweg,Snelheid,152
WAHV ,2024 03,Utrecht,De Ronde Venen,3563 De Ronde Venen n201 provincialeweg kruising veenweg,Verkeerslicht,13
WAHV ,2024 03,Utrecht,IJsselstein,3085 IJsselstein utrechtseweg kruising n210,Verkeerslicht,38
WAHV ,2024 03,Utrecht,IJsselstein,4101 IJsselstein n210 thv hmp 47.8,Snelheid,1249
WAHV ,2024 03,Utrecht,Leusden,4018 Leusden randweg kruising groene zoom ri middenweg,Snelheid,673
WAHV ,2024 03,Utrecht,Leusden,4018 Leusden randweg kruising groene zoom ri middenweg,Verkeerslicht,80
WAHV ,2024 03,Utrecht,Leusden,4019 Leusden randweg nabij valleilaan,Snelheid,2248
WAHV ,2024 03,Utrecht,Lopik,3564 Lopik n 204 m.a. reinaldaweg kruising benedeneind zuidzijde,Snelheid,12
WAHV ,2024 03,Utrecht,Lopik,3564 Lopik n 204 m.a. reinaldaweg kruising benedeneind zuidzijde,Verkeerslicht,19
WAHV ,2024 03,Utrecht,Lopik,3924 Lopik n210 m.a. reinaldaweg kruising lopikerweg oost,Snelheid,6
WAHV ,2024 03,Utrecht,Lopik,3924 Lopik n210 m.a. reinaldaweg kruising lopikerweg oost,Verkeerslicht,4
WAHV ,2024 03,Utrecht,Nieuwegein,3565 Nieuwegein weg naar de poort kruising buizerdlaan,Snelheid,971
WAHV ,2024 03,Utrecht,Nieuwegein,3565 Nieuwegein weg naar de poort kruising buizerdlaan,Verkeerslicht,35
WAHV ,2024 03,Utrecht,Nieuwegein,3746 Nieuwegein symfonielaan t.h.v. kruising harmonielaan,Snelheid,525
WAHV ,2024 03,Utrecht,Nieuwegein,3915 Nieuwegein n408 plettenburgerbaan kruising perkinsbaan,Snelheid,123
WAHV ,2024 03,Utrecht,Nieuwegein,3915 Nieuwegein n408 plettenburgerbaan kruising perkinsbaan,Verkeerslicht,9
WAHV ,2024 03,Utrecht,Nieuwegein,4009 Nieuwegein a.c. verhoefweg kruising barnsteendrift,Snelheid,100
WAHV ,2024 03,Utrecht,Nieuwegein,4009 Nieuwegein a.c. verhoefweg kruising barnsteendrift,Verkeerslicht,12
WAHV ,2024 03,Utrecht,Rhenen,6600 Rhenen n233 lijnweg kruising achterbergsestraatweg,Snelheid,904
WAHV ,2024 03,Utrecht,Rhenen,6600 Rhenen n233 lijnweg kruising achterbergsestraatweg,Verkeerslicht,34
WAHV ,2024 03,Utrecht,Soest,3031 Soest n234 biltseweg thv hmp 8.4,Snelheid,94
WAHV ,2024 03,Utrecht,Soest,3637 Soest soesterbergsestraat thv perceel 120,Snelheid,968
WAHV ,2024 03,Utrecht,Soest,3638 Soest stadhouderslaan thv perceel 92,Snelheid,700
WAHV ,2024 03,Utrecht,Soest,4104 Soest vredehofstraat kruising colenso,Snelheid,943
WAHV ,2024 03,Utrecht,Stichtse Vecht,3322 Stichtse Vecht n201 provincialeweg kruising n402 thv hmp 63.4,Snelheid,14
WAHV ,2024 03,Utrecht,Stichtse Vecht,3322 Stichtse Vecht n201 provincialeweg kruising n402 thv hmp 63.4,Verkeerslicht,10
WAHV ,2024 03,Utrecht,Stichtse Vecht,4013 Stichtse Vecht n201 provincialeweg kruising loenenseweg,Snelheid,1112
WAHV ,2024 03,Utrecht,Stichtse Vecht,4013 Stichtse Vecht n201 provincialeweg kruising loenenseweg,Verkeerslicht,20
WAHV ,2024 03,Utrecht,Stichtse Vecht,4014 Stichtse Vecht n201 provincialeweg kruising singel,Snelheid,1544
WAHV ,2024 03,Utrecht,Stichtse Vecht,4014 Stichtse Vecht n201 provincialeweg kruising singel,Verkeerslicht,18
WAHV ,2024 03,Utrecht,Utrecht,3052 Utrecht europalaan kruising beneluxlaan,Snelheid,108
WAHV ,2024 03,Utrecht,Utrecht,3052 Utrecht europalaan kruising beneluxlaan,Verkeerslicht,38
WAHV ,2024 03,Utrecht,Utrecht,3055 Utrecht amsterdamsestraatweg kruising julianaparklaan,Snelheid,37
WAHV ,2024 03,Utrecht,Utrecht,3055 Utrecht amsterdamsestraatweg kruising julianaparklaan,Verkeerslicht,60
WAHV ,2024 03,Utrecht,Utrecht,3566 Utrecht beneluxlaan kruising bernadottelaan,Snelheid,504
WAHV ,2024 03,Utrecht,Utrecht,3566 Utrecht beneluxlaan kruising bernadottelaan,Verkeerslicht,54
WAHV ,2024 03,Utrecht,Utrecht,3567 Utrecht van heuven goedhartlaan kruising beneluxlaan,Snelheid,1
WAHV ,2024 03,Utrecht,Utrecht,3567 Utrecht van heuven goedhartlaan kruising beneluxlaan,Verkeerslicht,10
WAHV ,2024 03,Utrecht,Utrecht,3568 Utrecht humberdreef kruising einsteindreef,Snelheid,3
WAHV ,2024 03,Utrecht,Utrecht,3568 Utrecht humberdreef kruising einsteindreef,Verkeerslicht,27
WAHV ,2024 03,Utrecht,Utrecht,3818 Utrecht graadt van roggenweg thv perceel 49,Snelheid,509
WAHV ,2024 03,Utrecht,Utrecht,3818 Utrecht graadt van roggenweg thv perceel 49,Verkeerslicht,355
WAHV ,2024 03,Utrecht,Utrecht,3819 Utrecht graadt van roggenweg thv perceel 400,Snelheid,378
WAHV ,2024 03,Utrecht,Utrecht,3819 Utrecht graadt van roggenweg thv perceel 400,Verkeerslicht,192
WAHV ,2024 03,Utrecht,Utrecht,3820 Utrecht marnixlaan kruising amsterdamsestraatweg,Snelheid,12
WAHV ,2024 03,Utrecht,Utrecht,3820 Utrecht marnixlaan kruising amsterdamsestraatweg,Verkeerslicht,154
WAHV ,2024 03,Utrecht,Utrecht,3821 Utrecht st. josephlaan kruising amsterdamsestraatweg,Snelheid,128
WAHV ,2024 03,Utrecht,Utrecht,3821 Utrecht st. josephlaan kruising amsterdamsestraatweg,Verkeerslicht,111
WAHV ,2024 03,Utrecht,Utrecht,4020 Utrecht franciscusdreef kruising met orinocodreef,Snelheid,859
WAHV ,2024 03,Utrecht,Utrecht,4020 Utrecht franciscusdreef kruising met orinocodreef,Verkeerslicht,35
WAHV ,2024 03,Utrecht,Utrecht,4021 Utrecht rubenslaan kruising adriaen van ostadelaan,Snelheid,333
WAHV ,2024 03,Utrecht,Utrecht,4021 Utrecht rubenslaan kruising adriaen van ostadelaan,Verkeerslicht,143
WAHV ,2024 03,Utrecht,Utrecht,4305 Utrecht vleutensebaan thv lichtmast 69,Snelheid,516,True
WAHV ,2024 03,Utrecht,Utrechtse Heuvelrug,3635 Utrechtse Heuvelrug n225 dorpsstraat thv kruising gezichtslaan,Snelheid,827
WAHV ,2024 03,Utrecht,Vijfheerenlanden,3688 Vijfheerenlanden n484 schaikseweg thv hmp 1.7,Snelheid,564
WAHV ,2024 03,Utrecht,Woerden,3562 Woerden europabaan kruising wulverhorstbaan,Snelheid,93
WAHV ,2024 03,Utrecht,Woerden,3562 Woerden europabaan kruising wulverhorstbaan,Verkeerslicht,46
WAHV ,2024 03,Utrecht,Woerden,4010 Woerden n204 europabaan kruising noordzee,Snelheid,636
WAHV ,2024 03,Utrecht,Woerden,4010 Woerden n204 europabaan kruising noordzee,Verkeerslicht,50
WAHV ,2024 03,Utrecht,Woerden,4100 Woerden hollandbaan kr waardsebaan ri molenvlietbaan,Snelheid,582
WAHV ,2024 03,Utrecht,Woerden,4100 Woerden hollandbaan kr waardsebaan ri molenvlietbaan,Verkeerslicht,59
WAHV ,2024 03,Utrecht,Woerden,4103 Woerden hollandbaan kr waardsebaan ri wulverhorstbaan,Snelheid,131
WAHV ,2024 03,Utrecht,Woerden,4103 Woerden hollandbaan kr waardsebaan ri wulverhorstbaan,Verkeerslicht,8
WAHV ,2024 03,Utrecht,Woerden,4635 Woerden utrechtsestraatweg thv huisnr 98,Snelheid,1952,True
WAHV ,2024 03,Utrecht,Zeist,3033 Zeist n237 amersfoortseweg kruising dolderseweg,Snelheid,27
WAHV ,2024 03,Utrecht,Zeist,3033 Zeist n237 amersfoortseweg kruising dolderseweg,Verkeerslicht,4
WAHV ,2024 03,Zeeland,Goes,3867 Goes n256 deltaweg kruising langeweg,Snelheid,29
WAHV ,2024 03,Zeeland,Goes,3867 Goes n256 deltaweg kruising langeweg,Verkeerslicht,56
WAHV ,2024 03,Zeeland,Goes,3868 Goes a256 deltaweg kruising s-heer hendrikskinderendijk,Snelheid,101
WAHV ,2024 03,Zeeland,Goes,3868 Goes a256 deltaweg kruising s-heer hendrikskinderendijk,Verkeerslicht,12
WAHV ,2024 03,Zeeland,Goes,3869 Goes n256 deltaweg kruising nieuwe rijksweg,Snelheid,18
WAHV ,2024 03,Zeeland,Goes,3869 Goes n256 deltaweg kruising nieuwe rijksweg,Verkeerslicht,6
WAHV ,2024 03,Zeeland,Hulst,4610 Hulst n290 gentsevaart thv huisnummer 43,Snelheid,344,True
WAHV ,2024 03,Zeeland,Middelburg,3058 Middelburg schroeweg kruising torenweg,Snelheid,149
WAHV ,2024 03,Zeeland,Middelburg,3058 Middelburg schroeweg kruising torenweg,Verkeerslicht,23
WAHV ,2024 03,Zeeland,Middelburg,3933 Middelburg schroeweg kruising torenweg,Snelheid,401
WAHV ,2024 03,Zeeland,Middelburg,3933 Middelburg schroeweg kruising torenweg,Verkeerslicht,43
WAHV ,2024 03,Zeeland,Schouwen-Duiveland,3017 Schouwen-Duiveland n57 serooskerkseweg thv hmp 49.6,Snelheid,452
WAHV ,2024 03,Zeeland,Schouwen-Duiveland,3880 Schouwen-Duiveland n59 rijksweg thv hmp 25.7 richting bruinisse,Snelheid,642
WAHV ,2024 03,Zeeland,Schouwen-Duiveland,3881 Schouwen-Duiveland n59 rijksweg thv hmp 25.7 richting oosterland,Snelheid,625
WAHV ,2024 03,Zeeland,Sluis,3866 Sluis n253 nieuwstraat thv hmp 8.0,Snelheid,716
WAHV ,2024 03,Zeeland,Tholen,3013 Tholen n286 nieuwe postweg kruising reimerswaalseweg,Snelheid,22
WAHV ,2024 03,Zeeland,Tholen,3013 Tholen n286 nieuwe postweg kruising reimerswaalseweg,Verkeerslicht,19
WAHV ,2024 03,Zeeland,Tholen,3865 Tholen n656 oud-vossemeersedijk thv hmp 3.9,Snelheid,197
WAHV ,2024 03,Zeeland,Veere,3014 Veere n288 rondweg biggekerke kruising valkenisseweg,Snelheid,4
WAHV ,2024 03,Zeeland,Veere,3014 Veere n288 rondweg biggekerke kruising valkenisseweg,Verkeerslicht,2
WAHV ,2024 03,Zeeland,Veere,4634 Veere hondegemsweg thv huisnr 31,Snelheid,780,True
WAHV ,2024 03,Zeeland,Vlissingen,3493 Vlissingen n661 nieuwe vlissingseweg kruising nieuwe zuidbeekseweg,Snelheid,122
WAHV ,2024 03,Zeeland,Vlissingen,3493 Vlissingen n661 nieuwe vlissingseweg kruising nieuwe zuidbeekseweg,Verkeerslicht,17
WAHV ,2024 03,Zeeland,Vlissingen,4102 Vlissingen sloeweg thv afslag weijevlietweg,Snelheid,684
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,3223 's-Gravenhage zoetermeerse rijweg kruising pijlkruidveld,Snelheid,5
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,3224 's-Gravenhage s104 loosduinsekade kruising zusterstraat,Snelheid,9
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,3224 's-Gravenhage s104 loosduinsekade kruising zusterstraat,Verkeerslicht,41
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,3226 's-Gravenhage s200 segbroeklaan kruising goudenregenstraat,Snelheid,4
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,3441 's-Gravenhage zoetermeerse rijweg kruising oude middenweg,Snelheid,1
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,3836 's-Gravenhage laan copes van cattenburch thv perceel 72,Snelheid,367
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,4024 's-Gravenhage benoordenhoutseweg kr laan van clingendael ri den haag,Snelheid,1989
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,4024 's-Gravenhage benoordenhoutseweg kr laan van clingendael ri den haag,Verkeerslicht,32
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,4025 's-Gravenhage benoordenhoutseweg kr laan van clingendael ri wassenaar,Snelheid,3485
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,4025 's-Gravenhage benoordenhoutseweg kr laan van clingendael ri wassenaar,Verkeerslicht,33
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,4313 's-Gravenhage vreeswijkstraat thv huisnummer 151,Snelheid,1653,True
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6618 's-Gravenhage van alkemadelaan kruising maurits de brauwweg,Snelheid,1404
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6618 's-Gravenhage van alkemadelaan kruising maurits de brauwweg,Verkeerslicht,22
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6619 's-Gravenhage van alkemadelaan kruising waalsdorperweg,Snelheid,25
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6619 's-Gravenhage van alkemadelaan kruising waalsdorperweg,Verkeerslicht,40
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6620 's-Gravenhage van alkemadelaan kruising ruychrocklaan,Snelheid,85
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6620 's-Gravenhage van alkemadelaan kruising ruychrocklaan,Verkeerslicht,50
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6621 's-Gravenhage s100 koningin emmakade richting centrum,Snelheid,395
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6626 's-Gravenhage s102 raamweg kruising laan copes van cattenburch,Snelheid,97
WAHV ,2024 03,Zuid-Holland,'s-Gravenhage,6626 's-Gravenhage s102 raamweg kruising laan copes van cattenburch,Verkeerslicht,39
WAHV ,2024 03,Zuid-Holland,Albrandswaard,3268 Albrandswaard n492 groene kruisweg kruising kerkachterweg,Snelheid,100
WAHV ,2024 03,Zuid-Holland,Albrandswaard,3268 Albrandswaard n492 groene kruisweg kruising kerkachterweg,Verkeerslicht,6
WAHV ,2024 03,Zuid-Holland,Albrandswaard,3269 Albrandswaard n492 groene kruisweg kruising zwaardijk thv hmp 4.9,Snelheid,153
WAHV ,2024 03,Zuid-Holland,Albrandswaard,3269 Albrandswaard n492 groene kruisweg kruising zwaardijk thv hmp 4.9,Verkeerslicht,3
WAHV ,2024 03,Zuid-Holland,Albrandswaard,3270 Albrandswaard n492 groene kruisweg kruising dorpsdijk richting spijkenisse,Snelheid,717
WAHV ,2024 03,Zuid-Holland,Albrandswaard,3270 Albrandswaard n492 groene kruisweg kruising dorpsdijk richting spijkenisse,Verkeerslicht,6
WAHV ,2024 03,Zuid-Holland,Albrandswaard,3271 Albrandswaard n492 groene kruisweg kruising dorpsdijk richting rotterdam,Snelheid,202
WAHV ,2024 03,Zuid-Holland,Albrandswaard,3271 Albrandswaard n492 groene kruisweg kruising dorpsdijk richting rotterdam,Verkeerslicht,6
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6631 Albrandswaard n492 groene kruisweg kruising rivierweg richting poortugaal,Snelheid,356
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6631 Albrandswaard n492 groene kruisweg kruising rivierweg richting poortugaal,Verkeerslicht,57
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6632 Albrandswaard n492 groene kruisweg kruising rivierweg richting a15,Snelheid,117
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6632 Albrandswaard n492 groene kruisweg kruising rivierweg richting a15,Verkeerslicht,7
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6633 Albrandswaard n492 groene kruisweg kruising zwaardijk thv hmp 3.5,Snelheid,71
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6633 Albrandswaard n492 groene kruisweg kruising zwaardijk thv hmp 3.5,Verkeerslicht,20
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6634 Albrandswaard n492 groene kruisweg kruising schroeder van de kolklaan,Snelheid,78
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6634 Albrandswaard n492 groene kruisweg kruising schroeder van de kolklaan,Verkeerslicht,18
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6636 Albrandswaard n492 groene kruisweg kruising f. van der poest clementlaan,Snelheid,10
WAHV ,2024 03,Zuid-Holland,Albrandswaard,6636 Albrandswaard n492 groene kruisweg kruising f. van der poest clementlaan,Verkeerslicht,2
WAHV ,2024 03,Zuid-Holland,Alphen aan den Rijn,3003 Alphen aan den Rijn n11 kruising compierekade,Verkeerslicht,12
WAHV ,2024 03,Zuid-Holland,Alphen aan den Rijn,3236 Alphen aan den Rijn albert schweitzerbrug kruising hoorn richting centrum,Snelheid,132
WAHV ,2024 03,Zuid-Holland,Alphen aan den Rijn,3236 Alphen aan den Rijn albert schweitzerbrug kruising hoorn richting centrum,Verkeerslicht,12
WAHV ,2024 03,Zuid-Holland,Alphen aan den Rijn,3240 Alphen aan den Rijn eisenhowerlaan kruising het oude ambacht richting centrum,Snelheid,194
WAHV ,2024 03,Zuid-Holland,Alphen aan den Rijn,3240 Alphen aan den Rijn eisenhowerlaan kruising het oude ambacht richting centrum,Verkeerslicht,7
WAHV ,2024 03,Zuid-Holland,Alphen aan den Rijn,3242 Alphen aan den Rijn eisenhowerlaan kruising horstenweg richting herenweg,Snelheid,278
WAHV ,2024 03,Zuid-Holland,Alphen aan den Rijn,3242 Alphen aan den Rijn eisenhowerlaan kruising horstenweg richting herenweg,Verkeerslicht,13
